categoria,hasAnswer,hasAuthor,hasBanner,hasButton,hasBuy,hasCart,hasChat,hasComment,hasContent,hasControl,hasCountry,hasCustomer,hasDropdown,hasFilter,hasForm,hasForum,hasItemProp,hasMetaKeywords,hasNewsletter,hasOrder,hasPresentation,hasPrices,hasPrint,hasProduct,hasPurchase,hasRadio,hasRelNext,hasRelPrev,hasRelated,hasReply,hasReview,hasSale,hasSchemaOrg,hasShipping,hasSort,hasThread,hasUser,hasVotes,hasWishlist,hreflangCount,imgHasAlt,tag_a,tag_abbr,tag_article,tag_aside,tag_b,tag_button,tag_dd,tag_div,tag_dl,tag_em,tag_figcaption,tag_figure,tag_form,tag_h2,tag_h3,tag_h4,tag_h5,tag_h6,tag_hr,tag_i,tag_iframe,tag_img,tag_input,tag_label,tag_li,tag_ol,tag_p,tag_picture,tag_pre,tag_section,tag_select,tag_small,tag_span,tag_strong,tag_sup,tag_svg,tag_table,tag_tbody,tag_td,tag_th,tag_time,tag_tr,tag_ul,tag_video,word_count,word_count_no_boilerplate
E-commerce / Pagina di categoria,0,0,21,14,0,17,0,0,83,2,1,0,6,74,119,0,0,1,0,47,1,63,2,646,0,0,0,0,0,0,60,0,0,2,4,0,1,0,0,0,5,807,0,0,0,1,5,0,1895,0,0,0,0,2,8,4,1,0,0,1,2,3,233,41,36,577,0,130,0,0,10,0,0,388,0,0,0,0,0,0,0,0,0,109,0,17559,5042
E-commerce / Pagina di prodotto,0,0,4,21,2,8,3,0,2,3,8,0,19,0,7,0,0,1,0,39,0,6,0,14,0,15,0,0,0,0,12,0,1,0,0,0,0,0,1,0,30,819,0,0,1,7,159,0,435,0,0,0,0,2,2,5,4,0,0,0,150,3,31,24,21,511,0,40,16,0,2,0,0,568,0,0,0,0,0,0,0,0,0,73,1,16977,5664
E-commerce / Pagina di categoria,0,2,174,6,0,1,0,0,9,2,0,0,21,2,5,0,5,0,12,0,0,275,0,291,0,2,10,0,0,0,2,0,0,0,0,0,0,0,0,0,100,483,0,0,0,0,1,0,1021,0,0,0,0,3,6,96,1,0,0,1,19,5,103,11,161,209,0,86,0,0,0,7,0,312,4,0,0,1,1,2,0,0,1,22,0,14132,0
E-commerce / Pagina di prodotto,0,2,1,11,0,1,0,0,17,16,0,0,21,0,28,0,0,1,12,0,0,42,3,36,0,2,0,0,0,0,2,0,0,0,0,0,0,0,3,0,42,203,0,0,0,3,5,0,403,0,0,0,0,5,4,2,30,0,0,1,24,8,47,34,15,80,0,113,0,0,0,2,1,109,21,0,5,1,1,2,0,0,1,22,0,6318,0
E-commerce / Pagina di categoria,0,0,0,16,0,49,4,13,20,1,1,0,11,0,0,0,66,1,2,1,0,25,0,148,0,0,1,1,0,0,15,16,0,13,2,0,1,0,0,0,19,243,0,12,1,0,13,0,382,0,0,0,0,14,2,5,11,0,0,1,50,2,20,59,0,165,1,16,0,0,2,0,0,136,2,0,0,4,4,15,0,0,4,50,0,8434,3305
E-commerce / Pagina di prodotto,0,0,0,22,0,48,4,26,31,5,1,1,9,0,9,0,82,1,2,1,1,27,1,175,0,0,0,0,0,0,17,17,0,13,0,0,1,0,0,0,29,246,0,11,2,0,19,0,471,0,0,1,1,15,4,7,10,0,0,1,51,3,33,45,5,171,1,26,0,0,5,0,0,161,7,4,0,4,4,15,0,0,4,54,0,12237,6058
E-commerce / Pagina di prodotto,0,0,4,30,0,16,0,0,30,0,0,1,9,0,2,0,37,0,0,26,5,20,0,3,0,0,0,0,3,0,6,0,0,0,0,0,2,0,0,12,31,323,0,0,0,2,15,0,254,0,0,0,0,2,0,6,1,15,0,3,36,1,58,9,0,207,1,7,0,1,0,1,0,52,6,0,17,3,3,42,0,0,20,15,0,9137,808
E-commerce / Pagina di categoria,0,0,1,40,108,331,0,0,5,0,0,1,8,29,0,0,2148,0,0,321,0,671,0,6,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,12,118,1276,0,0,0,1,134,0,1771,0,0,0,0,108,1,2,1,15,0,3,147,0,237,450,0,104,1,7,0,1,0,107,0,1595,0,0,17,108,108,908,0,0,454,14,0,52694,2302
E-commerce / Pagina di categoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E-commerce / Pagina di prodotto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E-commerce / Pagina di categoria,0,0,2,98,0,0,0,0,76,0,0,0,0,19,45,0,0,0,1,2,52,44,0,81,0,14,0,0,0,0,0,0,2,0,11,0,1,0,3,14,331,524,0,40,1,0,59,0,621,0,0,0,0,3,43,0,4,0,0,0,82,0,331,55,52,680,1,6,0,0,1,2,0,541,4,0,361,0,0,0,0,0,0,153,0,14835,2120
E-commerce / Pagina di prodotto,0,0,2,12,0,3,0,0,50,4,0,0,0,0,11,0,0,0,1,2,4,2,0,7,0,0,0,0,0,0,1,0,1,2,0,0,1,0,3,14,202,381,0,0,0,2,21,0,349,0,0,0,0,3,3,4,4,0,0,0,10,0,202,6,3,523,0,17,1,0,5,2,0,268,14,0,239,0,0,0,0,0,0,120,0,10919,683
E-commerce / Pagina di categoria,0,0,48,54,0,51,32,0,42,0,0,6,0,218,8,0,1,0,6,98,0,47,1,163,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,83,792,0,0,0,0,12,0,1600,0,0,0,0,15,13,12,59,0,0,0,0,6,84,110,5,144,0,3,0,0,0,1,0,1369,104,0,0,0,0,0,0,0,0,28,0,29356,10191
E-commerce / Pagina di prodotto,6,0,30,53,2,10,26,1,19,0,0,6,0,8,11,0,0,0,6,71,0,56,4,261,0,0,0,0,0,0,65,0,5,6,0,0,0,0,0,0,85,715,0,0,0,0,2,0,2205,0,0,0,0,9,1,0,59,0,0,0,0,8,86,38,15,70,0,0,0,0,0,0,0,862,23,0,0,168,168,336,0,0,168,19,0,38291,14470
E-commerce / Pagina di categoria,0,0,1,75,0,2,1,0,4,4,0,0,11,0,6,0,6,0,3,0,0,73,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,250,0,0,0,5,10,0,894,0,0,0,0,1,0,59,4,4,0,59,4,5,78,7,0,52,0,4,0,0,0,2,0,259,2,0,0,0,0,0,0,0,0,43,0,5795,968
E-commerce / Pagina di prodotto,0,0,1,23,0,2,1,0,6,4,0,0,11,0,5,0,23,0,3,0,0,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,108,0,0,0,5,12,0,242,0,0,0,0,1,1,1,9,4,0,1,1,6,39,7,0,77,0,74,0,0,0,1,3,47,29,0,0,0,0,0,0,0,0,54,0,13333,8448
E-commerce / Pagina di categoria,0,0,0,18,0,36,0,0,14,2,0,0,0,0,11,0,0,2,9,9,0,20,0,75,0,0,0,0,5,0,0,1,4,0,0,0,0,0,9,0,23,266,0,0,0,1,12,2,517,1,0,0,0,4,7,0,6,0,0,0,23,13,38,8,2,217,0,27,0,0,0,2,0,123,25,0,2,2,2,66,3,0,23,54,0,10276,1690
E-commerce / Pagina di prodotto,0,0,0,6,0,23,0,0,10,1,0,0,0,5,5,0,0,2,9,12,0,55,0,189,0,0,0,0,0,0,0,1,3,0,3,0,0,0,1,0,48,356,0,0,0,1,3,2,695,6,0,0,0,2,40,0,1,0,0,0,17,7,69,7,2,210,5,24,0,0,0,0,0,78,14,0,2,1,1,3,0,0,1,47,0,8723,555
E-commerce / Pagina di categoria,0,191,36,4,0,4,0,0,6,0,0,0,0,0,2,0,0,1,1,0,0,103,0,450,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,89,451,0,0,0,0,1,0,479,0,0,0,0,2,17,6,0,0,0,0,0,2,101,4,0,276,0,15,0,0,0,0,0,138,19,0,0,4,4,11,0,0,6,53,0,9279,0
E-commerce / Pagina di prodotto,0,46,19,72,1,8,0,58,13,0,0,0,0,0,0,0,301,1,0,0,0,52,0,259,0,0,0,0,0,0,5,0,0,3,0,0,68,1,5,0,74,310,3,0,0,58,1,0,410,0,0,0,0,1,10,5,0,0,0,8,0,2,89,1,0,118,0,5,0,0,0,0,0,209,4,0,0,4,4,9,0,0,6,16,0,18999,10870
E-commerce / Pagina di categoria,0,0,0,67,0,68,0,0,7,0,0,0,0,88,2,0,0,1,0,1,0,18,0,137,0,0,0,0,0,0,0,0,0,0,3,0,0,0,32,0,31,526,0,0,0,0,18,5,224,1,0,0,0,2,16,4,2,1,0,0,31,4,34,78,66,443,8,32,0,0,3,1,0,143,13,0,0,0,0,0,0,0,0,84,0,9174,1545
E-commerce / Pagina di prodotto,0,0,0,85,0,94,0,0,10,3,0,0,0,0,24,0,8,1,0,1,0,21,0,192,0,3,0,0,3,0,0,0,0,1,0,0,0,0,38,0,42,482,0,0,0,0,20,0,303,0,0,0,0,21,19,4,2,1,0,0,40,6,53,48,8,363,2,32,0,0,6,0,0,92,3,0,0,0,0,0,0,0,0,84,0,9066,1069
E-commerce / Pagina di prodotto,0,1,0,63,0,0,21,13,11,2,4,0,22,0,30,0,96,1,0,0,0,9,0,0,0,54,0,0,0,0,0,0,0,0,0,0,2,0,0,15,52,274,0,0,0,0,8,0,424,0,0,0,0,4,4,13,0,0,0,0,193,1,52,81,69,241,0,6,1,0,2,2,22,350,18,0,0,2,2,33,3,0,12,50,0,10284,1720
E-commerce / Pagina di categoria,0,0,1,12,0,10,0,0,6,4,0,0,12,0,7,0,0,1,3,2,0,12,0,30,0,0,0,0,0,0,7,0,0,0,4,0,0,0,3,0,61,436,0,0,0,0,9,0,406,0,0,0,0,4,2,14,7,0,0,0,9,4,70,5,6,369,0,18,0,0,0,4,0,414,8,0,0,0,0,0,0,0,0,87,0,7846,1490
E-commerce / Pagina di prodotto,0,0,1,41,0,12,0,0,6,8,0,0,12,0,11,0,0,1,3,2,0,3,0,20,0,0,0,0,2,0,1,0,0,0,0,0,0,0,4,0,63,424,0,0,0,0,17,2,386,2,1,0,0,5,3,7,6,0,0,0,3,5,72,10,6,363,0,20,0,0,0,1,0,396,8,0,11,1,1,19,5,0,6,88,0,8507,2240
E-commerce / Pagina di categoria,0,0,0,273,0,1,0,1,13,0,1,0,41,201,7,0,12,0,8,3,11,137,0,1,0,1,2,0,364,0,0,1,1,0,6,0,0,0,121,9,382,527,0,2,0,0,36,0,2057,0,0,0,0,6,4,3,0,0,0,0,122,8,397,76,62,302,0,19,0,0,2,2,0,191,0,0,1,0,0,0,0,0,0,55,0,23768,8341
E-commerce / Pagina di prodotto,0,0,0,14,0,5,0,1,7,12,0,0,0,0,36,0,29,0,2,1,11,48,3,38,0,1,0,0,3,0,6,0,1,0,0,0,0,0,2,7,72,305,0,0,0,0,19,0,478,0,0,0,0,3,4,2,0,0,0,0,1,7,87,5,1,276,0,7,0,0,5,1,0,190,0,0,14,1,1,16,0,0,8,54,0,9410,1615
E-commerce / Pagina di categoria,0,0,2,149,1,2,0,0,26,0,1,0,0,3,0,0,0,1,0,4,0,153,0,779,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,173,1037,0,0,0,0,1,0,1786,4,0,0,0,3,8,145,0,0,0,0,0,1,184,9,0,169,0,3,0,0,0,0,0,1403,0,0,0,0,0,0,0,0,0,17,0,35259,561
E-commerce / Pagina di prodotto,0,0,0,48,2,3,0,0,27,0,1,0,11,0,11,0,10,1,0,8,30,19,0,74,0,24,0,0,0,0,0,2,0,0,0,0,0,0,0,0,16,241,0,0,0,0,16,0,474,0,0,0,0,6,15,14,0,0,0,0,1,1,46,31,3,157,0,2,0,0,0,4,0,149,0,0,33,1,1,7,7,0,2,18,0,7735,1819
E-commerce / Pagina di categoria,1,0,0,4,0,5,0,0,6,2,0,0,107,2,13,0,6,1,3,2,0,28,0,52,0,18,0,0,0,0,0,0,1,0,2,0,2,0,0,0,28,253,0,0,0,11,3,1,282,1,0,0,0,4,9,0,1,0,0,0,3,1,37,29,7,243,5,50,0,0,0,2,0,305,11,0,0,0,0,0,0,0,0,43,0,20538,14126
E-commerce / Pagina di prodotto,0,0,0,7,0,11,0,0,5,3,0,0,107,0,15,0,18,1,3,5,0,7,0,24,0,10,0,0,2,0,0,0,1,0,0,0,2,0,1,0,21,226,0,0,0,1,3,1,232,1,0,0,0,3,4,0,1,5,0,0,5,2,32,7,4,202,2,44,0,0,0,0,0,250,10,0,0,2,2,5,5,0,5,32,0,20498,15172
E-commerce / Pagina di categoria,0,0,6,47,0,121,0,0,40,0,0,24,92,110,1,0,0,1,0,0,0,46,0,1021,0,0,0,0,0,0,0,24,4,0,20,0,3,0,28,0,55,562,0,0,0,0,30,0,916,0,0,0,0,25,1,0,0,0,0,0,9,0,55,73,0,427,0,9,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,108,0,6048,360
E-commerce / Pagina di prodotto,0,0,6,18,0,5,0,0,41,6,0,24,0,0,1,0,1,1,0,0,6,22,0,106,0,0,0,0,0,0,0,17,4,0,0,0,3,0,5,1,43,278,0,0,0,0,16,0,450,0,0,0,0,2,1,1,0,0,0,0,0,1,44,4,0,119,0,4,0,0,1,0,0,48,0,0,0,0,0,0,0,0,0,30,0,3596,483
E-commerce / Pagina di categoria,0,0,0,80,0,21,0,0,32,1,0,0,0,0,9,0,0,1,1,0,0,34,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,20,386,0,0,0,1,33,0,1122,0,0,0,0,3,0,0,10,0,0,0,8,3,21,7,0,0,0,3,0,0,1,1,0,339,1,0,21,0,0,0,0,0,0,1,0,11423,3096
E-commerce / Pagina di prodotto,0,0,4,57,0,18,0,0,28,1,0,0,0,0,7,0,18,1,1,9,1,25,0,9,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,78,0,0,0,6,27,0,631,0,2,0,0,4,7,0,8,0,0,0,9,5,14,19,5,0,0,9,0,0,1,0,0,52,1,0,17,0,0,0,0,0,0,1,0,6935,2705
E-commerce / Pagina di categoria,0,0,1,3,0,0,0,0,124,0,0,0,18,4,9,0,3,1,0,1,0,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27,153,0,0,0,0,1,0,268,0,0,0,0,1,26,24,0,0,0,0,1,0,30,2,3,94,1,2,0,0,0,2,0,92,0,0,0,0,0,0,0,0,0,26,0,2266,0
E-commerce / Pagina di prodotto,0,0,1,2,0,0,0,0,19,1,0,0,18,0,0,0,18,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,89,0,1,1,0,1,0,172,0,0,0,0,0,2,7,3,4,0,0,1,0,12,0,0,87,1,7,0,0,1,0,0,36,1,0,0,0,0,0,0,0,0,25,0,2063,275
E-commerce / Pagina di categoria,0,2,0,3,48,152,0,0,6,3,0,0,0,2,8,0,3,1,0,0,0,49,0,193,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,55,254,0,0,0,0,4,0,437,0,4,0,0,3,2,49,2,0,0,0,246,5,56,3,2,96,2,207,0,0,8,1,0,252,162,0,0,0,0,0,0,0,0,15,0,16421,2998
E-commerce / Pagina di prodotto,0,1,0,10,0,12,0,0,10,4,0,1,0,0,11,0,1,1,0,1,1,14,0,17,0,0,0,0,0,0,8,0,2,0,0,0,2,0,0,0,14,88,0,0,0,0,9,0,202,0,6,0,0,3,1,7,12,1,0,0,43,7,16,6,4,63,1,66,0,0,7,0,0,51,33,0,0,1,1,10,0,0,5,13,0,6991,4346
E-commerce / Pagina di categoria,0,0,4,9,0,1,0,0,16,0,3,2,32,116,5,0,29,1,4,0,0,55,0,171,0,0,0,0,0,0,0,0,0,2,4,0,0,0,6,0,29,365,0,0,0,0,3,0,431,0,3,0,24,4,25,8,3,0,3,0,73,1,33,104,102,441,0,7,0,0,0,0,0,438,5,0,0,0,0,0,0,0,0,127,0,6615,412
E-commerce / Pagina di prodotto,0,0,4,13,0,8,0,0,16,0,3,2,32,0,5,0,16,1,4,1,0,4,0,30,0,0,0,0,2,0,0,0,0,4,0,0,0,0,8,1,17,251,0,0,0,0,10,0,287,0,3,0,6,3,3,8,3,0,3,0,69,3,22,9,1,335,0,9,0,0,0,0,0,222,2,0,0,0,0,0,0,0,0,122,0,5199,412
E-commerce / Pagina di categoria,0,0,2,17,0,3,0,3,21,4,1,0,134,7,7,0,44,1,24,1,0,25,0,150,0,0,1,0,0,0,1,2,0,18,2,0,3,0,2,0,20,488,0,18,1,0,14,0,387,0,0,0,0,4,4,4,1,0,0,2,34,4,23,130,113,647,1,10,0,0,8,0,0,425,0,0,2,1,1,2,0,0,2,33,0,8053,3195
E-commerce / Pagina di prodotto,0,0,2,25,0,6,0,5,26,7,1,0,132,0,16,0,99,1,24,1,0,64,0,267,0,29,0,0,0,0,4,2,0,32,0,0,3,0,4,0,40,408,0,31,1,0,17,0,541,1,0,1,1,5,1,6,1,0,0,2,35,4,43,37,3,549,1,12,0,0,7,0,0,308,0,0,2,2,2,44,0,0,23,32,0,6625,915
E-commerce / Pagina di prodotto,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,18,1,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,30,74,0,0,0,17,0,0,111,0,0,0,0,1,5,2,0,2,0,5,0,6,30,2,0,0,0,4,0,0,0,1,0,22,0,0,0,1,1,5,0,0,1,2,0,2458,661
E-commerce / Pagina di categoria,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,40,118,0,0,0,45,0,0,188,0,0,0,0,2,2,0,0,3,0,4,0,3,41,6,0,2,2,4,0,0,0,1,0,23,9,0,0,0,0,0,0,0,0,2,0,3299,1062
E-commerce / Pagina di categoria,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10,0,0,1,0,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,95,393,0,0,0,0,0,0,226,0,0,0,0,3,2,25,7,0,0,0,0,4,104,6,0,289,0,207,0,0,0,1,44,170,16,0,0,0,0,0,0,0,0,53,0,8683,1242
E-commerce / Pagina di prodotto,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,43,0,0,1,3,6,0,0,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,6,78,301,0,0,0,0,0,0,194,0,0,0,0,3,3,6,7,0,0,0,0,4,124,27,0,195,0,143,0,0,0,2,4,111,12,0,0,4,4,50,4,0,12,44,0,6788,1479
E-commerce / Pagina di categoria,0,0,5,16,0,4,0,0,10,1,40,0,3,13,8,0,0,1,16,0,0,17,0,170,0,0,0,0,0,0,15,30,0,0,4,0,7,0,0,0,218,326,0,0,0,0,16,0,296,0,0,0,0,4,1,16,1,0,0,0,140,3,219,87,9,322,0,3,0,0,1,0,0,49,1,0,31,0,0,0,0,0,0,52,0,4965,568
E-commerce / Pagina di prodotto,0,0,5,34,0,15,0,0,12,1,40,0,2,0,4,0,15,1,16,0,0,4,0,49,0,0,0,0,0,0,7,4,0,0,0,0,7,0,0,0,171,185,0,0,0,5,24,0,263,0,0,0,0,5,6,9,1,0,5,0,11,4,172,21,10,176,0,42,0,0,4,0,0,25,20,0,49,0,0,0,0,0,0,30,0,5749,1308
E-commerce / Pagina di categoria,0,0,10,72,0,36,0,0,21,17,18,3,80,18,23,0,7,0,20,0,0,24,0,408,0,0,0,0,0,0,0,0,0,0,12,0,6,0,83,4,41,415,0,0,0,0,11,0,1027,0,0,0,0,5,0,0,24,0,4,0,0,1,67,20,7,451,0,12,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,145,0,7906,0
E-commerce / Pagina di prodotto,0,0,9,44,0,29,0,0,25,3,18,4,44,0,24,0,22,1,20,0,2,13,0,408,0,0,0,0,0,0,0,0,0,0,0,0,5,0,49,4,178,396,0,0,0,0,12,0,657,0,0,0,0,6,1,0,13,0,4,0,1,6,181,24,7,512,0,12,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,93,0,5974,601
Discussione,0,34,0,6,0,0,0,0,8,2,0,0,0,0,3,2,21,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,4,80,0,0,0,28,368,0,15,9,4,2,62,456,59,0,0,1,4,0,30,4,4,0,0,9,11,36,21,12,217,2,12,0,0,0,0,0,195,3,0,4,0,0,0,0,0,0,42,0,11666,3580
Discussione,0,0,0,12,0,0,0,0,3,2,0,0,0,0,2,2,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,68,109,0,0,0,11,1,0,261,0,0,0,0,5,0,0,0,0,0,13,0,19,69,15,5,25,0,0,0,0,0,3,0,31,30,0,2,37,37,80,0,0,57,4,0,3926,638
Discussione,0,15,1,6,0,0,0,0,17,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,39,297,1,0,0,0,0,21,180,15,0,0,0,5,0,17,0,0,0,16,0,6,39,17,4,167,0,19,0,0,0,4,0,106,44,0,0,1,1,2,0,0,1,19,0,23823,17391
Discussione,0,0,10,21,0,0,0,906,52,2,5,0,27,0,2,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,167,0,0,0,26,299,0,1,0,0,101,0,609,0,0,0,0,1,0,0,0,0,46,0,3,2,79,2,1,290,0,49,0,0,0,2,0,428,0,0,4,0,0,0,0,0,0,72,0,18492,11390
Discussione,0,13,1,39,0,0,0,2,47,2,0,0,76,0,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,27,0,0,0,46,242,0,0,0,1,0,50,262,13,1,0,0,2,2,14,1,0,0,14,73,33,48,8,3,131,0,24,0,0,0,3,0,296,58,0,0,0,0,0,0,0,0,33,0,8718,222
Discussione,0,20,4,82,0,0,0,0,67,19,0,0,100,0,0,2,12,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,1,0,7,0,42,0,0,0,63,331,0,0,0,0,0,60,382,20,14,0,1,1,1,24,0,0,0,21,104,13,65,1,5,183,0,23,1,0,0,3,0,360,85,0,13,0,0,0,0,0,0,55,4,11965,2473
Discussione,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,17,0,0,0,0,0,3,3,0,2,0,0,6,0,0,0,0,0,0,4,0,0,0,0,1,16,1,0,0,0,0,0,0,0,0,0,0,914,0
Discussione,0,0,2,1,0,0,0,4,2,24,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,6,0,0,0,32,92,0,7,18,1,2,21,78,7,0,7,7,3,2,7,1,1,3,0,23,3,32,13,2,42,1,12,0,0,5,0,2,28,17,0,0,0,0,0,0,7,0,13,0,4166,1511
Discussione,0,89,0,2,0,0,1,1,31,0,0,0,0,0,13,56,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,2,0,0,0,19,0,0,0,56,186,0,1,0,0,7,0,312,0,0,0,0,6,0,0,3,0,0,0,9,10,72,20,6,68,0,32,2,0,0,0,0,55,10,0,18,0,0,0,0,0,0,18,3,8380,2875
Discussione,0,0,0,3,0,0,0,3,24,0,0,0,3,0,2,0,70,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,19,132,0,0,1,0,3,0,130,0,0,0,0,1,0,0,0,0,0,0,2,1,19,2,0,24,1,45,0,0,2,0,0,186,0,0,0,0,0,0,0,0,0,7,0,9850,4064
Discussione,0,0,1,9,0,0,0,0,2,0,0,0,0,0,0,50,2,1,0,0,0,0,0,0,0,0,1,0,0,32,0,0,0,0,0,1,17,0,0,0,27,153,0,0,1,1,3,0,83,0,3,0,0,1,4,2,1,16,0,3,0,10,31,2,0,103,2,8,0,0,1,0,0,6,8,0,0,0,0,0,0,0,0,21,3,13016,9177
Discussione,0,0,0,11,0,0,0,0,11,13,0,0,0,0,5,4,7,1,0,0,0,0,0,0,0,2,0,0,0,6,0,0,1,0,0,11,20,0,0,0,38,144,0,0,0,21,2,10,173,4,0,0,0,4,2,2,4,1,8,5,1,7,42,26,5,63,1,20,0,0,0,0,0,56,13,0,4,8,8,67,0,0,15,16,0,4907,589
Discussione,0,130,0,66,0,0,125,48,131,0,0,0,0,0,1,128,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,25,1,0,0,24,268,0,0,0,0,6,0,862,0,0,0,0,0,7,0,0,0,0,0,0,6,31,4,1,92,0,119,0,0,1,0,0,88,3,0,0,0,0,0,0,9,0,33,0,15988,1839
Discussione,0,0,1,12,0,0,2,69,50,0,0,0,0,0,22,26,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,21,0,0,0,15,134,0,10,1,0,6,0,208,0,0,0,0,2,6,11,0,0,0,1,0,12,20,10,5,61,0,14,0,0,6,0,0,109,0,0,0,1,1,10,1,1,11,20,0,5102,1863
Discussione,0,0,0,5,0,0,0,0,40,1,0,0,0,0,1,1,0,0,0,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,42,0,0,0,23,6,0,99,0,0,0,0,1,1,20,1,0,2,0,21,4,19,3,0,36,0,19,0,0,0,0,0,2,0,0,0,0,0,0,0,19,0,4,0,15450,14317
Discussione,0,15,9,127,0,0,0,225,87,32,0,0,53,22,9,2,61,0,0,2,2,0,0,0,0,11,1,0,0,14,90,0,0,0,0,18,142,0,0,0,31,165,0,0,0,5,36,0,839,0,0,0,0,4,15,0,0,0,0,31,6,8,46,33,86,127,0,3,0,0,0,0,0,185,25,0,15,0,0,0,0,15,0,105,0,10784,4586
Discussione,0,12,0,5,0,0,0,0,13,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,22,0,0,0,47,144,1,0,0,6,0,76,119,12,0,0,0,4,1,13,0,0,0,14,0,8,48,10,4,22,0,18,0,0,0,4,0,83,69,0,0,0,0,0,0,0,0,7,0,8693,4511
Discussione,0,38,4,1,0,2,0,16,10,0,0,0,1,0,8,65,6,0,0,0,1,0,1,14,0,0,0,0,0,34,3,0,2,0,0,0,6,0,0,0,39,427,0,0,1,0,0,0,203,0,0,0,3,2,3,0,13,0,0,0,315,3,39,7,2,362,1,22,0,0,0,0,11,95,3,0,0,0,0,0,0,0,0,66,0,9562,285
Discussione,0,0,0,11,0,0,0,0,2,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,135,242,0,0,0,91,4,0,69,0,1,0,0,6,30,0,0,0,0,3,1,10,135,24,4,113,1,2,0,0,0,5,0,163,2,0,0,18,18,281,0,0,57,12,0,7905,1131
Discussione,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,297,291,0,0,0,39,0,0,140,0,0,0,0,4,0,0,0,0,0,27,0,34,312,9,0,0,0,16,0,0,0,2,0,56,0,0,0,77,77,211,0,0,127,0,0,7357,745
